x,y,z
540.5991295114105,408.9960689762845,a
548.0374141836892,380.4123601329483,a
500.8207620739465,372.4414781361323,a
524.9839993222837,371.90347763105194,a
503.57211486453264,301.20448994192884,a
541.5092348202368,278.5457456882951,a
536.2056494683186,298.3286164017013,a
505.81499253552727,276.595091239414,a
522.1776725167628,309.00626362729236,a
588.3687108886899,304.3495964363193,a
507.5827471375313,220.66591911161777,a
542.2889958134086,281.83410939907344,a
532.6370103382385,334.36352019594534,a
566.8079323745509,308.31385909771416,a
565.7177063720375,273.73043901173287,a
605.6217066007488,311.79129405812694,a
578.1539827577844,334.7403147324528,a
536.634386790892,356.6306468796461,a
595.1623893561245,358.44398237329636,a
557.4974225888278,367.70090663168946,a
573.1235062744021,370.28591165148555,a
567.6673389474031,383.27579604053824,a
536.2353179790834,397.22472183112893,a
536.6675897528227,362.8870984902038,a
556.4961973479882,394.36521140824505,a
491.2785821609441,371.48753113921623,a
471.6976952313031,352.20516961217413,a
536.1768653638089,317.44736111183585,a
504.72430803731345,369.0137515711232,a
512.4139622890576,324.26221018398724,a
475.41648262392187,309.12813852467275,a
501.8052967657442,314.83454223882734,a
510.9657822147599,332.8815947237026,a
581.3970744719998,279.9729161698599,a
547.719042222587,351.896882835451,a
533.8952106782099,262.78765421922157,a
608.8865866317632,320.37771451696045,a
507.32938392032236,259.2477111449915,a
561.5797709867375,264.26144405237187,a
529.2168643214276,214.90185082989342,a
533.350420113628,192.8496272644481,a
490.71438823328765,144.71631257905148,a
485.32519313825594,153.900879436776,a
473.03986870910927,170.13096534748183,a
470.88927505459714,145.86406819393181,a
456.1935969882213,119.60605946417701,a
464.903680095478,122.56351917810917,a
476.570558261165,142.81915325462256,a
445.85531791961455,144.95620445351034,a
463.6930134755267,117.90217063415355,a
469.6039274093769,83.23550017236323,a
509.8103726178973,130.99056303479347,a
446.14155942245935,164.79422899167764,a
506.3022943168572,102.89343343447428,a
412.08210102841605,125.1251738211705,a
432.9375171700727,76.97542034832941,a
307.358069169077,128.62468802968874,a
283.33434179863144,104.97583914982755,a
272.9811471157792,79.29017573053153,a
286.4678730902846,82.38545497286458,a
285.19351026195193,85.40243009230738,a
332.16266719234983,77.59445991903635,a
318.5536811748598,127.09681445935178,a
365.2114730018895,173.22342755231432,a
436.7767814010842,132.00051493901424,a
493.20213849815127,138.07411450007697,a
502.0141300079107,196.85097807480827,a
574.7307529788153,159.50990159492687,a
605.868618563686,167.5902969657941,a
573.8490058420936,219.1016980398531,a
591.0998661822401,219.07264929570465,a
629.1611841274062,210.38850992247353,a
571.5054150336889,243.12929118916247,a
585.4715446823026,223.05185554688052,a
571.0470881280895,252.97973871512139,a
496.75799293343766,266.31000167619385,a
571.8374143072062,238.41446492891095,a
556.1657445335666,284.5978600217854,a
551.930131995217,243.9250130526808,a
580.0577854374928,252.8726507206731,a
558.3765604585335,335.6325174843446,a
561.1148063744098,261.5609943815745,a
543.9215733251326,324.0008667226692,a
575.1032489133819,318.12308062816044,a
528.1137771898136,233.44554627413368,a
513.5211957462162,216.90891581096565,a
433.6834803399489,218.7700673397656,a
562.8607085795513,224.4958494902454,a
489.5589219572954,216.48348263993984,a
498.25528608032613,194.68954335366755,a
489.8571494518134,232.1854169847789,a
447.9021093518847,198.73003177521144,a
455.5620069342962,190.47979899236935,a
436.9085197319674,153.75433287647712,a
451.22869383131837,177.4820817065418,a
445.7027459945333,197.63845123201918,a
412.0469262029533,174.38220474761187,a
398.04879000808245,167.5805000217519,a
426.31926036800877,168.1731650652594,a
460.1795904586156,135.93084483534034,a
447.39849312770457,135.31730839969765,a
395.2466122018791,172.62045582146885,a
453.1153048038645,190.06724497735865,a
406.3388631445836,176.64573274215735,a
443.07095888774506,155.60375365833227,a
394.9135274737515,71.63294467968535,a
399.0634961153912,111.93745055516371,a
445.3402137248254,97.83544940857212,a
495.60617609648017,169.17375126457495,a
486.12425164724766,175.9393678805372,a
550.395513235728,177.10841827431324,a
544.5389708505853,216.55690552370226,a
555.2193425502995,237.58516221646056,a
518.5530892932612,238.59242954236657,a
493.3559414933356,272.83929945785326,a
559.0609433177553,321.9158069059389,a
509.71237457257746,339.8371504907386,a
510.72297734205904,264.287530441547,a
539.4564700280405,368.14801345022863,a
558.4743299854741,338.7637128594361,a
524.323301496297,346.59918325793507,a
491.78193270952363,279.6308489038769,a
492.47782980280556,303.05934322545454,a
506.5208220732674,288.05058187657846,a
514.4204367162561,263.0772438869998,a
477.7941126260406,258.4225973042783,a
485.0593278322865,242.0054973818285,a
489.57550471205593,202.9250260391887,a
481.23831954415465,205.7458761615909,a
473.5955614133958,176.7882611924528,a
424.5983022943068,152.35016724341165,a
458.71092757113007,237.93417425845814,a
455.88917119184555,216.13276767092736,a
475.83338566075525,155.3743046894342,a
433.9029351395744,183.46243047572307,a
453.25657404642095,200.64607571957242,a
455.9383931849794,202.28253239074184,a
433.96602493406385,194.9177148829359,a
462.5821128476495,182.09740672126122,a
490.16130034359617,169.07960409794754,a
467.39943315537704,210.42031716748022,a
527.4892685969975,301.11035408534315,a
563.5558772200312,278.4144173804051,a
539.6360824253736,312.0320692241515,a
492.4468542074009,308.8971258009401,a
519.3163902446449,332.5244837164598,a
527.7884915484553,326.4810328537395,a
513.6267699421246,280.1317312824233,a
466.93689847899793,334.16685278490536,a
529.9229756316566,266.8973750777077,a
515.5287948383121,212.637412345793,a
482.12805516550384,174.81489129430366,a
457.73391591118127,206.24743227442576,a
433.2179585824411,202.89168005135713,a
449.8516950041184,217.04809497008148,a
460.55556634515267,156.7378102403718,a
461.1274598156116,196.59719211049014,a
425.85948055842977,140.9233720188946,a
449.20227094583925,192.10171648064897,a
434.42481086780697,187.39514270680422,a
466.9370601336796,161.54000009783266,a
458.3527181281459,182.73488187269345,a
514.8925489803543,233.7342914718575,a
488.8625276571414,191.87750700722398,a
460.71320014173597,231.85426961204269,a
488.5691043894535,248.3225864408327,a
521.4210314272224,230.44297229722417,a
534.0127828631121,202.1485892378492,a
514.0052819319005,266.1219900254674,a
541.5999635274644,187.84561590779316,a
479.43951215218055,149.46609991757458,a
487.03784728105705,171.8780515358207,a
448.3135641588718,170.53342638790997,a
464.8248419683949,120.6916432965561,a
419.6477197011723,141.2428876220173,a
433.58068154214595,107.92989258694968,a
433.76277673020866,125.53807540430705,a
443.01674746300466,118.21474315362934,a
482.11343268095817,168.77154438704025,a
464.10967145378874,169.2815168441847,a
588.4032963126679,207.12724393189706,a
552.6041323623311,231.26194390517276,a
577.4059575729516,286.58512894189585,a
549.4406623230511,259.5985490977023,a
568.5576145206701,283.3131830873914,a
525.7293516772473,241.71204599200462,a
530.3313887780047,230.27013848202267,a
520.8096903587915,250.13573887268313,a
521.3041450971617,244.83968610889605,a
488.93605034850276,257.387808762422,a
458.6215159956217,204.79179909283567,a
513.9346515094079,177.10466941885431,a
466.4765118230872,208.37112900383613,a
490.6789773085766,206.251841630843,a
474.33140724429165,171.322672254728,a
464.69785771487926,165.51711524854903,a
500.3431947082662,183.74281091224765,a
495.1271828665319,166.2076051144847,a
471.21550953926516,246.29785644699294,a
488.12309121428757,268.71757333753806,a
512.2129397491462,222.69731540887415,a
526.418279771622,261.49460104897526,a
530.9045690642579,272.9898604288618,a
522.0105663765427,270.21211468944756,a
521.9754938077533,315.4570530826534,a
524.1484224392304,279.87831303111204,a
531.0413820203362,235.8723753190754,a
465.41368143885705,302.43697965558533,a
526.0523883621698,225.85750890658818,a
480.4071351261872,223.94110025791844,a
465.18932501145645,180.49482596582777,a
460.95265623863065,174.55085561072502,a
447.2064841732994,145.03510345912105,a
466.97839844260915,145.50214472656052,a
434.9549988229444,153.8569092715423,a
407.70281917640847,166.07842260479504,a
477.3592478267289,152.2768994919051,a
422.377351443722,137.91430694584528,a
436.65186125854115,134.23030959150236,a
493.43189097783267,205.94246062120703,a
532.8875281733559,214.78131164029986,a
566.4187941999411,225.55451894669324,a
516.6150200380156,269.3638878456077,a
490.16108693271144,273.42762028046764,a
538.1046702000957,289.3998252633376,a
567.5570635039256,284.2034078997567,a
566.2151389761918,262.10532011552533,a
561.0487213921244,250.7524201113196,a
583.0661428819297,246.5924942748869,a
521.9058056364421,179.42764712396053,a
467.30399371229873,197.27034941923608,a
462.64305946454306,191.29780578334203,a
495.4686656067181,192.6685505080968,a
438.6410955568813,105.08499741375721,a
470.99160287549654,124.87417538296205,a
475.5017157303174,171.35737712874817,a
487.9853173920043,115.6009025569868,a
449.1327947284071,104.58937788743594,a
461.8664741164783,147.39568323713087,a
466.2873760371415,169.1518235985576,a
480.3298458867705,128.2026592021333,a
497.1811891142105,146.0658902029591,a
500.01773508253285,233.8171971632965,a
531.7621251134221,153.19357030272477,a
458.1697504741272,161.20370898786172,a
507.4884853756402,165.73966694021897,a
442.754668833765,157.97749896506053,a
451.0437038526406,116.71707501475612,a
425.94349605381785,171.61230620305497,a
357.3755971921457,147.70590411198668,a
407.7146598082293,136.90534906207307,a
422.7604207262513,134.42975381492732,a
378.32979498406206,111.32596057704762,a
379.6144911703277,128.37096396926927,a
375.5383399720777,112.85388322791835,a
412.1064219219581,154.34358516386112,a
390.2784510631192,95.65100982827306,a
371.203442796375,90.12457408290402,a
367.17103540091125,97.99246945116903,a
419.1520718093328,126.98022842961007,a
431.30594578769734,121.2004164259132,a
437.7411084215937,128.0901676148714,a
403.9137274690545,156.47845730451496,a
393.87004359827955,153.6547896565903,a
428.20609896927,98.75910070274062,a
443.5850994373614,115.61626159155031,a
417.1357531230942,94.48979966399781,a
425.7448592764473,149.53731869526683,a
396.9123650254599,82.637504309679,a
436.62977801062334,127.57250685074763,a
363.47197126680214,135.81024435181473,a
373.76056954773304,110.47882275419357,a
400.1266342739368,100.17149592957082,a
321.09814784062326,160.6746979301107,a
346.8992037300403,115.73088214333137,a
435.81556371521384,113.91680490714498,a
385.6405631090416,143.07554466809984,a
413.36560017439405,147.0944252320627,a
439.18825243348283,125.42521194045787,a
449.77883607135135,176.9521234567884,a
456.5671453958437,112.5294793610476,a
439.41785812232473,161.13640507495523,a
421.8214550502345,141.87165636218117,a
425.19367904682036,94.10405637931495,a
409.5035992462165,117.09788890022588,a
398.54578490398234,99.29028456242884,a
451.9726631423127,144.96540793414658,a
434.8375896578921,128.96963779112855,a
466.2474206129385,141.67862041070305,a
410.5977941428793,174.74341104015537,a
455.11782062181743,189.78039613285046,a
453.26925322976416,173.77935881674074,a
433.06876528955934,223.00863168930158,a
479.4895124051853,194.7796760304355,a
445.34131681615634,175.4892831320878,a
419.3780864762697,144.1172643424884,a
349.26152659252904,136.17382095146564,a
395.6079437394777,100.89628085267003,a
349.0735665059533,165.07101856017294,a
437.63997849005676,136.1256130551061,a
429.3975169089334,76.08527550350556,a
441.42250501581356,101.98326130397624,a
442.4687303367156,163.74293815875637,a
499.53864591620646,155.40364364385215,a
467.96896717827144,141.44785976704293,a
490.11544629188006,178.26996158536184,a
381.43520208146595,156.34989284330072,a
405.64231835692726,122.12112553462072,a
411.69899402190293,164.85466862626697,a
424.9915719466128,160.17726032528674,a
456.4640437316832,181.33909157451745,a
459.4058452944349,175.16376458015492,a
553.8532161511117,157.22680217458668,a
495.59729788514437,182.4708644362172,a
504.3035609114695,185.01853707827348,a
528.1474639497401,222.62443700452144,a
520.9933446658982,272.08343568836654,a
441.70413592608963,145.46159920600542,a
418.83101138312276,141.70960071451822,a
443.15517236087345,134.06459777647694,a
441.75358872531626,187.23688777578053,a
445.83634268119505,161.82881960578146,a
513.3932542542265,169.6359305802219,a
525.6376099407333,216.87383733975963,a
523.7479267954944,225.2594647478262,a
552.2654118995257,277.9170493153481,a
496.26628609717733,215.039537934596,a
528.3532828894836,302.43147940277015,a
556.547943046899,234.4342750475252,a
521.5893193801095,286.60718406978236,a
545.995751462873,271.33345429384667,a
576.6216268129816,284.69821105467315,a
561.4295264127111,252.79385489752164,a
562.9522488641884,281.32319658542815,a
563.0715584523817,221.76659674686704,a
536.0022775565097,215.03878531716748,a
603.3856113675967,237.62791157653402,a
505.6374843821213,227.49254665267375,a
535.9905697031385,270.4062757067674,a
521.0610527098897,260.9876696110875,a
517.463499516151,222.6947513533347,a
582.4579009405245,238.72519608246944,a
542.706615929843,257.66160200147743,a
545.4901785741938,273.022530388631,a
587.4191075312259,284.52728573099677,a
526.9900536221933,254.31408805190793,a
535.3703892193673,282.5559560419373,a
522.4360399796843,295.46762449866424,a
586.7662257897784,331.52282474940995,a
531.7955705537768,329.10150481137475,a
590.2799846386129,325.7929344670341,a
578.7837260714341,290.37135436052597,a
529.252299466648,254.7011828396622,a
540.4905631438309,262.5210046383088,a
598.9313467421528,255.08056135887287,a
549.44180381109,189.57993266558663,a
543.2924272828552,260.6939029962417,a
570.3100253527845,319.8638446288494,a
554.4505859402584,310.4957064607095,a
616.5169642362124,297.53781388473107,a
541.7082364185229,292.8466850419164,a
540.1395397201675,242.73934553158517,a
542.2537652909032,285.2377840263449,a
537.3524275721633,286.46277736641565,a
519.373508684369,248.30990640015662,a
521.6503196823321,237.52991162673607,a
566.5932124502338,186.7556018165477,a
627.3191438382564,277.8148962220829,a
556.7230675069227,298.9740333749178,a
545.667508089951,268.2670023046715,a
525.5325820311351,257.1421173361314,a
541.2125434131086,203.37465432451023,a
546.3473195596641,194.95967248055183,a
519.9042366681127,204.71680882527096,a
466.71829051295185,197.66604753340772,a
500.5753903369206,219.27420752229057,a
479.538507148739,149.6182160087193,a
489.3444725978606,191.8687511462769,a
434.9097448680063,195.91672612724977,a
473.221007706629,187.5430707676157,a
513.8073972039975,313.3745681194782,a
549.76478470175,328.8715707988829,a
537.0809520859673,237.57094364368834,a
558.15784780483,242.92901142301406,a
524.7902829421366,236.13556241857447,a
535.2783205654816,260.9181240634747,a
489.71138102403836,230.50387133595302,a
480.9850955892667,182.97543549009072,a
473.60340040978804,210.95857393466224,a
532.0856725286989,217.14338314397725,a
59.544858772718044,25.904931285045734,a
30.98117805001752,63.13128547554578,a
-2.160682634526303,48.9095093873803,a
44.206257568703336,105.31611928055071,a
34.66752957249266,58.11322977169135,a
10.202511593110385,0.0757825222629549,a
42.29267675640979,22.675778254940667,a
2.4759807280925514,12.88252819978021,a
59.59985535361064,6.07301111074446,a
21.485874583482854,14.428530599757494,a
31.913811922647913,6.351922809284588,a
57.974161906154436,70.08469704542921,a
26.49607673226828,68.34994011687286,a
67.75731548987739,17.45208022094215,a
62.43673769978105,36.22286182692778,a
3.247127443420826,60.80775571437397,a
17.73544857995523,-10.035822665502053,a
57.83827090136583,51.063430178201486,a
10.150621879984843,51.57826159848514,a
51.50162687728411,23.646943912051313,a
18.343549837799895,40.62598950390509,a
-11.958470167107642,63.94884179677547,a
9.673460451424194,85.37414542172081,a
11.113691722923209,25.761057165505065,a
25.06825715089878,33.20297214625617,a
40.54128171789563,28.079581739000332,a
37.21079405901267,57.44348860944211,a
39.200488233664004,45.34799851337408,a
44.39610831898453,-2.0698809052262277,a
16.72816328929106,-3.073481893040139,a
5.6517603174145705,39.77744615453747,a
-34.855721953741266,3.2908863569474534,a
60.54334036068886,2.0131448449175195,a
26.23912028188149,39.74967176850282,a
45.572123662418754,66.19930541127195,a
15.085579279611014,49.91740871543476,a
52.750519522451455,66.34919438462515,a
11.976026208071882,59.63372126188875,a
13.73630261327623,54.5866305575326,a
55.27488340669757,-9.237611347297786,a
52.61803672982853,20.772494699275967,a
45.880115402413,37.22454968193426,a
45.31386096259733,49.36495439124093,a
57.071740962237946,-27.187944782350655,a
34.586974307371506,-32.434427911172065,a
-4.161362350723039,14.922923720071367,a
68.40587705581156,44.0081618700367,a
54.572364459377866,12.43312451968609,a
56.11362151046499,6.186045588818104,a
76.12134370282935,35.0405760549242,a
49.01781531720327,53.43418306658248,a
96.97412903396109,9.224774084763794,a
54.9247031554965,54.611672096459756,a
87.34479389289544,11.36974258021246,a
56.25831283837234,56.90956168666298,a
108.83490430311087,54.65861048240214,a
5.38359448971098,52.69208007735432,a
41.84503100490983,109.85884798342755,a
58.01121510383224,11.427016112167962,a
58.52145704203218,35.18533566841262,a
9.75459445549032,21.163856228074735,a
68.44034092084644,41.11793194372149,a
41.680368313859816,48.634328755511945,a
39.55492732631922,-10.92969449828081,a
-23.672097986260624,42.95615798781438,a
54.053999076127226,5.877091604018119,a
99.31388269777115,8.13804828388163,a
83.20053917913933,21.673474671171448,a
47.54026380174575,26.025200205621275,a
50.754845619304426,51.07164162288217,a
122.76501021475136,27.292739392792612,a
74.70503173770524,57.10222792197942,a
83.07427600659429,78.38703306024621,a
95.91365546059208,30.299445197203,a
51.313912562432165,51.11751120360333,a
41.82475308940355,40.22862852072973,a
50.13124593400243,79.29796237405128,a
40.77019730382108,35.478830266328316,a
52.575939075338546,55.7778327627891,a
6.009891070987557,95.48297901298565,a
47.246069854782874,42.990224701807165,a
52.83579116833912,15.343025550616687,a
44.61348245834885,2.3595432777302108,a
34.45754404393416,38.87403123739739,a
56.12707831038146,19.91260840618787,a
-2.7480934017001957,-1.8229356757696564,a
58.28712051488887,15.132166823031298,a
38.85721024101344,19.99117428758541,a
68.98423789447867,43.64133839593478,a
41.615755679670606,14.189692670134832,a
44.607203203313375,62.9622929513983,a
71.05728186686837,-4.845600554789087,a
104.20640213000387,71.34055371294613,a
39.18535070077063,3.191241743353146,a
85.08169279229834,42.17686961935158,a
-8.80612736573191,111.5929903152354,a
77.46846994417942,36.212313706627185,a
92.34561876105421,93.15582596678331,a
31.816637810700936,63.77484555573875,a
82.73784176919285,116.1005496596282,a
90.923568791429,89.75829682389246,a
21.23904591512585,57.31537581971554,a
52.138896868058836,68.76574401582485,a
65.43017711763744,44.21874935829618,a
60.181987519256836,55.21125645617269,a
38.03206008279581,80.39733439658335,a
58.13113286401241,89.44813046017009,a
89.45981945282657,39.22226153905336,a
53.343226686230935,43.574158084498094,a
58.947852528911156,41.96408583265401,a
78.45076936143344,32.30439897061416,a
102.73811697313239,61.959312953992026,a
92.3473168507274,59.140821644378946,a
93.80386861995075,87.8160262075811,a
47.25482922235706,3.925167365276593,a
38.51289378429986,77.03317428679617,a
108.16616526314064,106.81810648535043,a
15.221513808457999,42.783401824271834,a
39.967623140723724,63.40250424171279,a
41.377194793708476,60.12221376272919,a
38.38132985734801,94.1225244725079,a
3.1950480981147678,74.90024264627209,a
63.333984285818985,37.65054387498731,a
42.628655367646324,79.29094620542139,a
70.75402431796408,82.44715273979205,a
48.25649599676772,60.23759962090082,a
27.117064201046595,52.68667181979475,a
55.48540090880444,32.83523778054291,a
61.30212674791512,-2.682761571361368,a
69.93312732350311,43.19762902105157,a
39.63254797073755,65.05295301366692,a
54.290389122033176,55.943876321435084,a
45.76546625143819,72.26245407514699,a
67.70759903757047,66.78532364184031,a
71.88454552968356,21.433956757880594,a
99.97268382828882,74.7768008920155,a
73.44593489130341,105.20020818414872,a
49.94156682983113,49.38108365369618,a
53.7123136401126,72.32640198223237,a
76.54785598814425,34.142000168304264,a
62.269691818050674,28.326091693615354,a
61.651056222548796,12.356141373576293,a
74.12220965805366,11.819377913117535,a
16.603385348558767,51.095120742824975,a
39.55920013412588,49.504868233751154,a
46.82036979126036,37.5450491519432,a
36.18453688285356,46.43953949808275,a
32.04325584609583,79.04472715885458,a
71.57574053419343,21.19969171448753,a
9.647104545892795,58.500316101611816,a
67.90855155405762,97.25733161970248,a
106.61849371946664,71.6859946801705,a
47.660417617998355,40.541728844764975,a
46.42450671285543,53.54742100830981,a
68.28062976927261,71.99159565058278,a
48.76494190426764,61.44802726666558,a
70.21916462987713,109.08558673838894,a
14.266574253074232,88.97777118289633,a
104.66736625930488,91.6780104549253,a
11.86718876137148,108.26878266180148,a
10.35393953308099,88.61844295042124,a
40.75933086701637,101.13668475661422,a
-22.1546903353167,103.22106979356897,a
40.81046784101886,50.4561875794077,a
24.684690436927088,50.61022441951917,a
33.53325815695858,16.120340124705137,a
24.296782018394445,64.23349044627531,a
38.95833870723194,79.92403586164733,a
61.96125061709915,41.292439953806536,a
78.59187005481814,67.14610478878046,a
50.49847626960339,31.28006608213451,a
94.02142821215611,42.59899051578094,a
64.8916516418165,40.95282361111384,a
48.57964104706821,61.26833856871406,a
40.592306569445654,30.23014111517324,a
67.51020991347687,79.19828140883953,a
79.53780318782657,88.97279004557555,a
93.15534218126184,53.880060311199884,a
82.42119381414379,43.36733837984508,a
84.1088155879722,46.61726691864783,a
65.10906306689519,35.567543867758616,a
79.91356769359709,49.23075568045897,a
72.10764782321237,35.481275147250756,a
66.29739001514449,-8.385196028569396,a
70.3748673496586,38.08713809691369,a
72.98208118362943,41.91444697480267,a
86.16105758598168,11.018262069570994,a
34.51580900590843,71.77426907763038,a
14.630761405405813,49.23077866113107,a
30.96398539172668,48.74007417876999,a
44.1180527938924,61.765293028021006,a
88.57947367049182,31.90424684517535,a
117.14912749747056,64.21544415932874,a
105.15310141950957,80.56796706436478,a
76.31589848415126,70.05278858113314,a
71.18128721219861,61.77598034964808,a
106.45766520370302,41.59617324175946,a
60.522963341256215,35.88487954039476,a
124.46121922831173,-5.669846499143432,a
84.21626409146026,42.938412021303236,a
52.34272426487156,61.81332245879429,a
