x,y,z
633.0959464569783,320.05498703958483,a
534.1146863693522,326.90859898162387,a
602.4962767993045,302.99076097128545,a
608.958755255622,325.90497727394154,a
613.0639292680488,270.1783826867827,a
633.5573168426357,284.5352925874548,a
653.3095795302557,289.45427594025216,a
602.8962283019235,271.06324278452263,a
629.8609134401418,377.1552429185522,a
675.3775546843052,357.0759126516481,a
598.1783620492414,301.8960896477116,a
662.7351132910527,320.40876986320995,a
609.3272616692097,364.88444203740585,a
631.9401560825976,364.0069213612625,a
579.5002758867463,362.1485264936523,a
564.503721728014,340.74120311427447,a
611.5323727552944,364.511102025751,a
620.3524936606548,341.0435311750001,a
606.8424763430392,352.88889091057086,a
589.9432797686886,283.01907211186847,a
560.4637317847993,312.2810065157463,a
575.892020011846,287.59646027045824,a
617.944496313829,326.84149443482727,a
613.8504304447503,263.8026105903505,a
604.1864196007051,275.2132758186942,a
620.0556903665199,356.4089916320029,a
551.4444967966298,347.53404000181774,a
611.2502772724312,341.8549266125407,a
657.3134927817849,358.1560709594462,a
609.927105663586,336.85903521987143,a
578.3482964256475,363.0564058260288,a
589.4336094147428,329.13327631335915,a
577.0097869388624,343.37609454006537,a
612.5820180133138,350.38265311212257,a
583.7600499981282,355.75325716813524,a
581.4240552748885,295.5107727029043,a
540.9589057341672,328.7832643000605,a
577.4179134405662,344.22129068144193,a
287.55967146222287,169.40667234508174,a
344.76394599874055,119.04160074447725,a
312.2963672604188,125.33479045833684,a
376.16992209067297,102.82444926133991,a
283.44162799656294,79.24094206073386,a
313.8007388247993,125.3934285099997,a
312.23884660706835,181.0221742409763,a
365.44245024005227,93.74733380827814,a
349.24688518842794,120.08665837078394,a
350.39604337067647,118.78537608429076,a
350.9083133813023,141.7450228276901,a
376.2018421480721,181.16592845689752,a
335.70811836185015,177.49584971368853,a
342.3462589923156,174.85540705008646,a
294.13182289670885,175.29875157664532,a
318.1552825132884,206.48657234208144,a
307.43857357194094,225.76292913959293,a
330.5429931770661,158.02580780396607,a
354.61856000636686,142.01039766319775,a
366.04945855328486,147.51328157336155,a
359.725755526332,190.69517608256325,a
348.83440025399517,130.22944566311867,a
341.95348498705744,144.14743260723515,a
371.26735663318556,200.30905449541945,a
398.3919857513311,124.29037764185216,a
375.43758071623364,200.45610573282795,a
407.6499226556801,208.74821676522703,a
396.2172789575493,162.05556333934777,a
377.72796795563903,165.69714779264848,a
333.0666496746499,184.99352370905524,a
322.2690742379298,152.6308216479237,a
290.6114212233075,193.2804743180759,a
307.52785929117977,145.92298229552603,a
309.08905413384696,128.30497641959312,a
325.9107267102613,155.31463477560806,a
329.1055824508781,115.25767396104885,a
315.9844132304537,131.8256214251408,a
342.8583521222933,93.69488212670484,a
326.469726205382,110.46947337654836,a
389.34420993804713,102.87215514412287,a
339.8214279862196,162.5184782709822,a
373.92303694205185,184.42885566420665,a
385.5899728387565,143.7698354854782,a
344.31182915133166,178.43579251919545,a
330.91404665384164,190.59637767655028,a
394.23518486692967,172.96074137390747,a
323.59123473428235,138.88696525169252,a
32.537804386532606,288.37995155875524,a
85.42969676787254,199.62157454848818,a
27.172449808737518,283.22702108417843,a
43.955799519952315,229.2198793542786,a
83.59422780026274,267.7812734017069,a
14.120671508539253,195.91290627751226,a
55.1478176804671,174.06728489465934,a
106.20168806651608,196.36128878198076,a
65.44546645163564,198.87747399498602,a
74.91912209730096,202.17552035295523,a
127.5928513280272,264.86864476906237,a
103.21566297650648,223.64078131331325,a
89.65020044766732,201.90706377861272,a
76.69835013656767,221.86219067612484,a
99.06303015258585,236.3049374124259,a
80.07171859741325,318.05561425565827,a
61.707869045489154,259.91985642961737,a
53.831424508447896,230.08118090765765,a
45.66178666859952,238.99205224943807,a
67.92878914783923,242.8804999675429,a
90.85037261956687,192.23812909925294,a
83.21534891754459,265.2568292947794,a
59.390384616207015,174.02159970697318,a
74.30907291027866,213.01248306666156,a
120.9531004117477,179.4985872373095,a
115.69932022790097,227.0579958422029,a
107.25931284829637,241.2549442056112,a
89.49793637780994,215.58872249092354,a
79.79283704777083,243.27777704071588,a
136.4364128916362,247.47650772084506,a
94.43047714234889,247.16696379587898,a
70.69723344936278,233.08391426962186,a
89.07701101059978,237.0228377854943,a
89.21043848969013,245.19523324664536,a
26.402396039497553,263.34658514718933,a
34.09868644853772,218.80886076224692,a
74.73050864138062,230.0594403856549,a
71.97538465172818,229.1048374554813,a
41.90449282585373,254.03179639881319,a
93.94034310427216,253.95540776848586,a
535.6607374544265,130.18361294131023,a
568.5867458450429,135.7303880031937,a
577.5422261687497,117.77202099201418,a
539.451715871815,70.11721832413792,a
524.9749516314232,82.20917591035425,a
527.5252928646677,124.39852064022244,a
566.61524467121,115.22820792938637,a
615.7808590106339,46.22219494590314,a
573.7691886543273,137.51499744285275,a
592.513278616592,132.3267968730387,a
549.931211857633,119.17588647020818,a
581.9524284527398,124.47905402322715,a
626.61868461363,129.55311083785477,a
553.557832897714,120.99418831636166,a
572.8121316132814,115.10713243788888,a
597.4187718861936,128.9270148887087,a
529.3499838646023,146.48717952842065,a
532.5983531873767,160.11326411498078,a
549.7095800413598,143.80779530354584,a
544.4481741498954,109.78122956015841,a
597.1372074675833,123.29876636875451,a
510.9179744632662,121.30119550706496,a
564.7967236510917,127.17781157673295,a
532.1537948582957,108.09550904369286,a
582.535401491873,112.43801541586669,a
596.8530743003558,100.22667161954297,a
525.1860108406615,132.80091374256432,a
571.4243157308556,145.49105206477662,a
579.0098115495095,109.75266287002808,a
553.871992441877,144.52755846584063,a
539.336084865987,152.1781041241186,a
520.2568703159047,170.51719098503702,a
559.9129768627002,156.347845374779,a
521.1508692203495,96.4712624420564,a
521.7290629137738,115.11039199493013,a
541.5843264559752,90.75205438567042,a
560.802347018962,96.70700104051895,a
587.7704525204994,135.32007259476973,a
546.0771947424284,91.20488670967637,a
573.9371894873133,107.3620418192549,a
622.6875223596326,107.72505286653268,a
575.1175723925468,86.69787482642232,a
552.3651408750752,140.00174464668822,a
585.2976102248075,98.37990040948642,a
611.4607397740642,108.85076030573958,a
567.9727239407453,125.95440669528932,a
584.1104426049847,155.56077409697002,a
568.3686848575917,144.18090196253075,a
538.4655677997562,181.29689679988508,a
603.3750979102344,98.16900086106699,a
584.9096949688051,121.11632785939526,a
551.5594023360467,87.657120790004,a
76.00311001994277,46.1760777402111,a
81.38364201427552,28.034300771340497,a
45.47876936337195,8.914793834439763,a
46.47338798732409,16.15892715011705,a
77.9511223784698,53.991251458517695,a
66.18061710509119,67.54837328669583,a
41.08383540818797,56.735847391379025,a
103.1733743463406,88.72571771870389,a
126.79657274668355,44.9788142029534,a
68.74321081005637,92.4611315486735,a
61.78846999523743,78.53513509689856,a
53.222157354258954,113.98788847327847,a
15.144356718155791,95.38061654901509,a
60.19304879319445,89.23253498940505,a
38.1574961003951,80.10263371035234,a
48.09165843120825,32.416395572791146,a
97.41207371800228,33.46399996341364,a
12.566115153648369,48.57846413677157,a
100.87312836165466,47.18831901708177,a
48.14083443811852,54.976585718349725,a
60.48179064398808,49.096718615517034,a
92.99024564177273,13.201451311977223,a
93.07790033211361,68.16292070957996,a
127.87155559563757,84.6717963432539,a
82.61606813155376,112.70323016898567,a
83.78294359242717,61.47060640976048,a
99.17938474027913,82.37971589436182,a
86.40876950819765,89.74156230797439,a
71.13412856137056,86.07870438348709,a
78.60064877119557,54.65700065195239,a
39.34096627409292,43.91878444749483,a
67.03480565466377,76.97467468602258,a
34.16893583292148,70.42993727195596,a
61.8776426105855,36.34431099970192,a
123.77650226368064,30.943751738823778,a
36.51181222828923,44.733960464809456,a
43.234418856429976,61.53297838799642,a
111.99678417780933,48.41695595545883,a
141.3170212252137,70.30993184433686,a
494.6405816462206,449.6282718177932,a
465.93682596224926,470.1688991456569,a
483.7802074209643,420.1586777664994,a
491.40946579866085,424.9120677411172,a
477.8657253143127,411.98776792500496,a
458.72777299406175,455.13536315760285,a
476.9272349035057,425.9264332044768,a
500.40600853666217,428.35583938237943,a
501.2714037348059,445.8233069060562,a
503.4646438309172,476.9263019552152,a
467.45189333452134,438.350301540634,a
505.0173162709077,464.7912444074814,a
501.09469243578195,426.00119888705814,a
506.4842555994953,446.0584325492028,a
469.96311455703045,453.59200455966425,a
461.6201848916624,390.7836391977553,a
493.44207678914324,446.3980558497011,a
460.59834993237024,426.92348517946914,a
417.54907571377623,433.82268738680585,a
464.1329883637253,424.2026751259781,a
438.3120818662583,456.25903032601434,a
492.7199259428778,479.6781340651451,a
499.73693244289365,411.32033720222637,a
462.3600886370818,422.7241315887859,a
475.5912909200059,435.023476000214,a
487.05769129980547,404.1770036283855,a
520.1647118900149,489.05603709066935,a
502.28727518658144,432.2519972305395,a
498.5901757189206,485.2203351306875,a
515.1250361272779,426.28772409786365,a
470.37535584465195,460.4959838884907,a
463.1884464991245,451.56383798238807,a
457.1059182841798,405.7189185732324,a
472.3236249345294,435.65110794411373,a
478.8051380889271,474.12083310242843,a
486.9980524367004,425.1551953450452,a
460.8093796896035,462.4798844364976,a
482.87231804387835,461.72756626737385,a
497.61273577907707,406.5233420369801,a
507.085896796765,435.0771337321139,a
473.8194144298081,427.1792765738239,a
493.62367193135856,446.32794121148197,a
458.1555534939969,437.4004715687073,a
498.6454303930507,439.3087004353418,a
469.8427020102152,466.3873135538025,a
452.01123670228424,418.17699296376315,a
487.23343165343783,473.7761965177333,a
440.312901968738,469.6805432328698,a
465.2309764199087,423.3187344133862,a
483.15771374921246,420.5248801072398,a
544.0504410349279,437.92784959564176,a
486.023471970033,455.16969614091965,a
492.509948835677,396.65480402618016,a
509.6651930358134,456.8909217410724,a
503.04164251345213,417.5749650270827,a
464.32940887919176,440.79680680067906,a
536.0284356871249,437.29103537359924,a
471.5980308793657,451.159527106929,a
424.4250922939193,429.67981718495776,a
436.757928637382,453.8009747530015,a
504.2313031978209,496.37858082087376,a
419.97406611095374,439.1858123122331,a
489.46620029657004,428.5669078520282,a
442.9914886172968,390.8182951616445,a
482.06022851898786,398.0622893044149,a
439.0479678451218,424.94931968495484,a
485.3782257974944,405.5784331706227,a
468.3956031777235,409.01933687745463,a
487.47500326703425,393.04684462260417,a
464.9435327380598,492.3071599962766,a
467.22305024045943,454.4161002815466,a
460.59427587870516,439.3656967592492,a
483.50258899035754,447.08474564153363,a
503.6320277197727,439.37869896221525,a
510.22022630573446,468.8427354812775,a
441.028812601986,462.6481597206549,a
503.45637212609046,468.89784300694623,a
440.0960130562883,418.3251385408932,a
429.596156879956,449.4005607293267,a
496.12582218326884,409.26600887560835,a
512.7127831168441,441.0719533718725,a
463.10789070703925,434.00653985635427,a
456.101386124228,434.1627673962028,a
485.01428488740396,406.3322678895847,a
