x,y,z
464.43423506346596,230.4455442184999,a
475.6515494773299,237.70782229228303,a
475.5774442183147,210.344678081238,a
463.77679350753664,230.6619501425517,a
466.9228710309188,223.47433592962767,a
466.53899732715803,271.9582224247935,a
472.45933574367234,220.58204730276776,a
526.8825795519308,269.9881907253633,a
496.3078919694319,285.9439626375631,a
513.2663569214925,314.73755423498426,a
578.4866155626462,257.67780339560505,a
558.3955590622281,279.7025103481649,a
587.9098156742944,322.1877411811342,a
637.7033546537066,316.63287926069535,a
635.2303309989809,347.53959128734175,a
602.8734250530433,279.1955990172636,a
601.8793701372396,290.32699436883286,a
633.0199247800622,321.3545687048911,a
540.742462581723,281.20851493979654,a
538.9506642463379,278.40639890348757,a
500.20556585980916,212.67747857914605,a
480.43106985818815,222.20287076999426,a
536.86981733365,213.65570436940584,a
620.6198108804313,274.2343873607163,a
648.5621063944498,287.12240953109665,a
636.4507043315426,329.93616085804814,a
663.8621910388961,294.1704120659059,a
695.8483530604274,291.04402027890774,a
621.8252048699671,290.7666446532153,a
614.8215260715232,319.3921325343813,a
546.415251781267,296.3278761764484,a
577.194149781371,271.95568428011666,a
548.6418184249884,273.39074008254045,a
650.9491949004008,276.9871419573183,a
583.8583995197105,263.4909101205841,a
472.3498374156044,227.26646788825997,a
510.44586924362636,205.0927792203879,a
491.46761323985635,260.4318519026345,a
523.1708093037778,225.4205830961817,a
574.0816988178838,257.62717425651306,a
620.0810843361397,271.5460979992258,a
673.2683628534585,281.00577868609196,a
619.1697452301238,272.4022674624691,a
628.7218569078983,331.8115328435073,a
671.6936299837984,271.52968282461154,a
644.9962588768119,269.14136535168717,a
653.4771178530955,247.26914858972341,a
586.6023554710639,304.9672867031232,a
527.9718090826789,214.5456679699264,a
585.8242644978233,288.9862452946708,a
542.0655451269057,275.55604087391407,a
593.0025999117843,245.2861498614054,a
606.8364578235866,261.08036954807847,a
672.9850670166567,288.4036599137273,a
673.4450431098336,313.3714436045417,a
639.152701577176,256.85766562169715,a
650.234743972042,292.2321279563854,a
651.3709751980199,305.3310896409273,a
583.977192194758,258.6263192338715,a
494.7474556302646,245.4751106273928,a
456.31652702222084,245.9191365145517,a
462.0797792651918,244.3599651446228,a
427.55929934849047,271.03764876709397,a
421.7588618039922,271.0283380304409,a
393.61642031231764,310.1636646733707,a
328.1167891535253,287.32457589146054,a
267.52921583026085,285.69353136966106,a
247.75883421192822,334.4018074475855,a
265.4151182693866,314.7525965442371,a
234.10364678167332,316.84596987838313,a
204.16694294369177,296.9591019187862,a
159.47793819371006,287.801317506379,a
196.69106652202828,227.2669944282003,a
127.99688822255501,190.7210345083853,a
173.22562553151502,211.10309071600585,a
158.5498890856864,214.42068433973088,a
170.345555009049,191.2241375945112,a
115.26597546065503,216.5675958298192,a
134.70252894367735,200.71524782088682,a
154.04666141668815,187.45779726759815,a
82.67347456249348,171.33936599885658,a
100.13824653211394,182.3638267079554,a
80.232351831719,151.17693958105025,a
108.19530877798066,156.45640302050896,a
112.9048122917232,192.2773905277839,a
96.5417621142922,170.99293952161406,a
110.42399866587472,218.5292075544279,a
109.14745794946475,169.39559200217678,a
85.94001562772617,200.66497812571447,a
86.61344435711064,187.4759752314011,a
112.43103202336157,157.56504353473377,a
62.88752640321907,222.06841828205546,a
56.71036473437692,130.856252109686,a
-4.208521116479076,192.33584686590655,a
27.839641191622274,135.5363796687135,a
2.8974076502284323,137.57248203557356,a
31.296233072463057,118.86257110438879,a
24.169154514276908,145.35547843231745,a
40.10069005375362,77.74441049465503,a
7.724429060172567,89.56068319362953,a
-19.233261976385084,63.13717329057852,a
-31.630022315390185,40.74011186199971,a
-18.66025400425596,85.94754803054894,a
-2.6957379991387382,63.28500151005176,a
15.340470226380074,150.9874402274486,a
66.36699138622131,61.502693275413435,a
39.87764185922846,79.0417835878842,a
54.76800407090849,98.7843420276622,a
76.5819642408123,94.5305061223167,a
33.6190316499563,151.18889224774352,a
93.82538174442159,100.30933558783983,a
55.09364307190499,144.3530999216826,a
43.04732120661816,104.26707406084051,a
89.65535637626677,126.96275965163989,a
111.0023999964565,144.62119957601055,a
92.469115033892,153.55390786171643,a
72.29359423976132,109.8805681350297,a
52.111829109749905,30.69841264274237,a
25.846729358668014,-54.37422481825638,a
77.56061296103972,60.987533162866214,a
4.749859882403222,74.98348133376169,a
20.341775550688304,83.60505946287276,a
27.82960522227322,78.82098561838507,a
6.893909041279638,82.68421381491578,a
17.487786989760526,161.76775414467363,a
37.70638815171188,73.38266264456496,a
50.692671904569444,93.36899016554014,a
65.03326484228097,95.42292680314245,a
41.293678868592714,95.59142676572122,a
11.476916352536147,56.29886031975792,a
54.37318651189843,54.27974622156211,a
40.73684050412921,48.16244339253416,a
47.47653805397405,14.834424973876594,a
20.91591681616789,59.35624124539771,a
14.438109821291619,64.84512421327685,a
44.284532707703065,168.4642320139501,a
89.44740252893519,142.68693315020448,a
130.34272203778832,188.87150108463123,a
126.62737759839996,268.2431607515065,a
124.90140093596176,238.33224212072747,a
170.13469608053393,304.81543518513365,a
186.35530726208157,329.15349766207464,a
164.46176618504285,330.07591284110856,a
202.89196584143346,320.59315239041007,a
240.01865458207558,324.608322771663,a
201.05762023741846,345.5063498928438,a
214.88103611431143,330.6617091305153,a
219.85759324805596,309.25110391232806,a
243.65125951070695,268.1425629089497,a
232.17251033784234,319.25569750643876,a
325.81500460410456,361.77764804643436,a
284.59315137312933,328.69847100766253,a
310.3370312655592,353.07581604186703,a
299.5134629817144,289.7038920521071,a
327.2294111341896,313.55367633043704,a
325.0568824518573,252.7753369576057,a
370.62584166632814,324.8944936043317,a
327.04388369038907,265.62864514856915,a
246.7400042156591,286.0150627257838,a
224.31259134474064,334.2048887028337,a
195.0484272674385,281.0663279077122,a
154.87209473897389,255.21772125309957,a
161.67678671662813,247.07166993285787,a
156.4016000221006,232.562024350123,a
157.69780413637199,223.59294529071514,a
129.26038342849222,251.5847255894614,a
124.80890851719498,239.76647087680766,a
70.71412725829185,169.01553633119414,a
72.90526815131611,181.4511748675389,a
94.1345175831649,165.82844500453035,a
107.2875944521679,131.33837705195583,a
91.49363335336255,184.10097524775193,a
43.211778985324315,164.5083206427591,a
152.8915563038568,219.7531289288042,a
130.16937374859958,236.81824089727917,a
182.94885730237843,227.5424745827499,a
196.77665593728835,284.3531319652981,a
197.9680556379826,294.7212856556539,a
204.18430504752263,271.3981566688131,a
178.07382250208198,287.9914936729556,a
176.93148420105624,263.32693781161817,a
184.19357655479723,215.13066719924166,a
157.85217958694642,272.65666734476383,a
151.20110838278825,251.20889312535454,a
181.0441535109294,317.1073036732133,a
234.3592428236083,342.8970624737216,a
227.44173702705064,318.92627370351624,a
264.329274902248,306.32207810232444,a
342.94898822416036,350.91928466214017,a
374.424459376777,279.38417594032364,a
408.2104478029919,284.2232453487247,a
398.1706999719114,267.16390435895596,a
401.31331194853294,272.85231416000363,a
443.30603128812106,227.83715518688012,a
378.2343236152627,186.0990351971406,a
416.96000020924043,224.97489494913196,a
425.7441496507926,187.09659598070294,a
429.9321121255444,204.81698656385294,a
464.6406378950201,234.28034960282184,a
472.8249509541926,231.85212628172394,a
460.9216264185933,217.54908462592658,a
478.4611356535097,256.756823842363,a
394.063025997362,290.0312017301615,a
342.3280806916468,295.3045800146324,a
352.978536887693,275.08035714293,a
283.95740812088803,311.72384704368324,a
273.90813892378236,334.61190183712455,a
263.5169855255494,343.40190213605143,a
236.7208301775777,340.60292317072935,a
253.13449478966774,297.41074961561196,a
248.86835645341267,292.2272815699421,a
159.61504614951662,244.15145134947258,a
166.96042832891328,270.7330493566715,a
146.0537688532426,231.85779630268115,a
182.36710783385504,251.36846830509188,a
113.66053145479226,225.8801811022562,a
141.12807649777181,196.92040566811062,a
165.90842424467633,220.5527413477164,a
94.34780602990946,173.2274165266241,a
89.87382450661255,179.58599031330527,a
96.47409410455565,233.47907337320163,a
112.60583045604142,168.59011666134364,a
53.78591548707889,153.95133595524862,a
141.85666711872267,150.49902992661902,a
146.9292160756238,183.4752827695462,a
99.94457764522488,219.88241922474015,a
166.11670859321447,218.03566323325242,a
199.771831151201,275.9047824406773,a
235.64598211487623,268.9492927051191,a
246.03210998863028,319.4847739348531,a
245.77752702246056,289.5230140279147,a
277.442265860749,267.3150957146844,a
327.2303983575312,299.26837925633254,a
383.2686384635693,277.71395799060747,a
392.5547997496432,250.01176644965923,a
418.83867569660356,207.83908490756448,a
449.9324626082267,195.5969220032859,a
450.1096055680866,213.29290957467026,a
460.06359982524043,177.4097984360613,a
456.0401646970313,211.31259562265421,a
462.0837330753188,231.21952534448735,a
470.32790300582815,197.2038598377353,a
545.9399137185961,92.70497008981579,a
489.8886578770968,191.4846922129763,a
485.9087526654623,237.29810966601065,a
507.97444835442747,197.28815118517753,a
574.354261819803,213.10899433917314,a
587.3309090426976,250.6185053401537,a
609.8558452670867,237.6153848380314,a
568.9953467740157,276.53937956538687,a
625.4179872102277,242.93373871774628,a
620.3182282664376,220.6427289720708,a
664.3854344262197,251.49483723672148,a
633.9496443507278,302.83245681094905,a
610.9635594463253,296.9976208523848,a
646.1415760913384,275.9680690677918,a
649.7647149889469,268.1230709463581,a
638.2042251922312,264.6448086631067,a
552.2241714225576,247.87183926882017,a
552.625579542193,226.66389938920167,a
601.6984524207639,232.28854414122844,a
550.9798432332589,251.11198566900893,a
493.67963944867165,242.99280439420124,a
500.08133236896083,211.48599718528442,a
490.2515024773315,203.06727109054685,a
524.1155078008705,189.78254321602566,a
510.0770977157771,215.72176146880605,a
447.6184295040526,214.5261400172036,a
463.9288167048582,198.29385113370466,a
476.590378746254,210.18068161729462,a
474.1211484811058,156.9741408681033,a
525.8356010121358,233.81915805659202,a
519.2257128210179,213.99941454116492,a
568.4205091779548,244.35618499212802,a
607.671306661359,210.04489392512608,a
577.8521710910532,268.51980052082297,a
575.5271076903822,232.54927944931205,a
585.7668995597601,235.9443585617209,a
594.2319359857074,277.43597580977735,a
619.055109883343,251.280013562329,a
649.9134622030529,285.8687954646531,a
613.0007349641337,247.09816759667945,a
646.2191306639916,270.6499942108089,a
603.8250276122116,254.3473936261235,a
548.6491305033378,272.685621722846,a
585.5864603025726,281.45424053181455,a
522.5561523919424,246.15957024686875,a
479.81138686659534,231.657291345256,a
533.0534346238452,267.6228029448088,a
473.3957617520311,208.1227062479765,a
419.34365058104976,225.47106796272334,a
441.77420139552675,255.04858170868093,a
400.1808075809221,268.0239254081331,a
393.3121404420287,227.08529527917398,a
281.3291866610889,271.52884616523556,a
295.3557344709942,303.3122116349439,a
342.9580859434171,296.4157765893719,a
290.77314520126305,369.37070040659677,a
305.4996167552295,313.3236920231311,a
262.6332833057295,281.7990788158444,a
259.7363136747854,294.43164421106803,a
258.655790309062,299.47657876537505,a
279.1915603069028,249.43129469021125,a
264.9075477621743,245.7709166135633,a
182.30971579825584,371.6289013858415,a
131.97419250298105,258.7316584497629,a
132.89497196949367,247.1631900567613,a
87.96214997498699,292.6859370867492,a
99.87806038162822,272.46019053303684,a
75.49335349507675,250.25850731863667,a
66.13659325587372,249.91482362582698,a
25.891895427750725,229.5586161424484,a
63.460129572874536,202.1027526273744,a
36.63039637811314,130.6491328530778,a
53.716064283739044,144.14473334091804,a
86.95117856337635,177.91946232358322,a
5.96207065484241,161.4966757890753,a
-9.354768297129894,135.52733949779724,a
30.303658957972573,130.97562677000826,a
53.84741173143598,122.9393478889429,a
28.221990713342553,169.37900673614246,a
116.92278196670131,178.95330691916962,a
112.37591643985508,281.9063343505716,a
117.58367284815347,243.4357418931533,a
176.80407823961227,236.2624281277474,a
142.94381597654245,260.0261665595199,a
177.29645495163032,267.3159515516278,a
137.46482730787906,261.93645457539765,a
200.68148216391702,313.70578475039565,a
220.0136625397413,286.700559395218,a
266.35558583279624,325.42213314751837,a
283.63960700041855,238.61438569249083,a
245.60866822852108,251.85261157237352,a
348.28620790748096,263.4187537394106,a
404.33314856982855,275.926400645609,a
436.4586340375588,226.8651958740832,a
446.36539950381155,203.26080279635414,a
439.5651770000867,246.50693002820654,a
446.2506120111317,180.38321369587248,a
514.1680971044746,223.67408245463218,a
468.3029044737053,221.8311058794381,a
478.69951898929986,184.01872423724012,a
442.14596008461103,178.74085821204426,a
472.6009640720714,165.9075278460188,a
486.94823574611763,200.81165608398442,a
624.1714075573022,281.61630187781464,a
559.9942186323487,288.70090708920975,a
555.942047001717,234.16069138505543,a
524.4554784334852,277.73308652398106,a
491.7122405909198,277.5944440370698,a
371.08452418349407,271.22379748201286,a
385.7652403797655,248.87373741750613,a
311.03598037972637,295.71348264497425,a
330.0687201374888,324.0376518911746,a
322.63848055297944,321.4789575438883,a
319.599303584056,310.2139934144045,a
306.78058149851915,312.9706361196651,a
284.26910849382966,298.3973345526524,a
109.248420034892,213.12262727741495,a
138.41879148417172,233.4025656508286,a
123.713903627411,252.98700905609795,a
106.69154782120836,261.35541641152764,a
142.03502935117714,310.25681670422296,a
174.24328584576864,373.5017302572969,a
222.23340575808004,313.7496743990172,a
166.41588852000743,340.69885086011635,a
199.77655310561966,297.4906319262001,a
228.16240860466382,302.2624835141679,a
234.29270491996877,361.77337269294065,a
312.7530525833782,331.15592827793444,a
307.19393192593566,295.8110580959378,a
327.69531800717675,344.6625996192937,a
321.6447059639826,327.0316158457706,a
391.55838595106286,284.6896540249768,a
381.57870637366284,297.2488099509063,a
397.28882660291214,322.0110675384474,a
405.5391694640336,278.87675868479903,a
400.46874961459116,286.7412474653343,a
453.06327672435754,267.62128718473315,a
504.66420433778035,231.72226455591806,a
448.5651277300461,207.11088307636817,a
496.24578878356346,241.5548595358402,a
451.98323372718806,180.73056867097353,a
460.28320188984077,222.99832564136022,a
446.1142800964712,218.15429145261635,a
462.5339507659328,208.12487914556158,a
378.1842381698335,281.80737354376845,a
344.426508376089,303.78392170920824,a
364.38907415097,357.3114251939686,a
294.92999745144664,264.8192523607636,a
307.0253458202653,275.6541822014932,a
296.1496905728572,313.52797389782666,a
341.44201803029415,261.6314641645785,a
425.3964740529549,269.3667054830301,a
386.42834054439356,251.30825755159728,a
404.84747745747245,231.29024092629464,a
420.43433013264604,206.5837863438171,a
354.902205551355,345.2324594704205,a
273.88723416924364,276.06237168800317,a
265.77504272689777,323.55279115342876,a
263.49476901846197,370.0138458589339,a
324.42510312362094,305.5257981103329,a
428.0507059815996,240.18827964516043,a
447.1747088904028,212.77062158657316,a
421.68310232659917,237.03494184373722,a
413.91445553252095,222.05078181231272,a
264.5548031709371,278.52165223950215,a
210.02097525284336,322.5954549085594,a
138.94912457388463,356.77878982811785,a
187.72121948137166,336.8600518410266,a
331.6385894715325,266.5999105917197,a
390.2021424112829,212.21359808172645,a
447.27146429294817,173.05317672306575,a
451.5672791867622,215.50441764061355,a
424.6625695416327,257.76427304564544,a
351.9343903091558,278.69930929087815,a
347.60046995249115,271.88145795725427,a
114.14269707577282,193.98125293741577,a
105.74925937777772,215.3414726781058,a
132.59734364323637,304.9662596436295,a
164.1716108199529,278.93065437263306,a
214.22865140294053,321.4906780066698,a
172.46587551226003,312.5026325306304,a
234.4822148646089,319.477267383523,a
250.47007581199205,338.23559582694685,a
274.7582972617233,295.2177091253193,a
293.23352729851047,302.35580654416714,a
310.5348395074686,346.6776763771334,a
284.64743606358576,321.9383546078406,a
300.1627578149166,282.7518008375525,a
290.74364560422424,366.8657147180397,a
214.10972814790458,293.8693786906613,a
158.6311648134684,290.3759691059804,a
122.90785390499724,285.918842619741,a
164.3507523807072,297.60353072692396,a
131.01419447550597,207.10921485511324,a
146.2734553018892,251.8081215032156,a
61.75015815246742,205.80313731564718,a
100.92755476104034,176.3285303584821,a
119.67677950807274,177.2783850037954,a
92.88666764587852,117.38505808461662,a
62.45546489949333,113.46807985686326,a
63.823490816953296,92.29929335939028,a
66.63631193824025,128.1590810215303,a
92.57230433400318,159.88142865237376,a
