x,y,z
552.1320328428882,170.0102257082931,a
572.8750454880782,172.80328163282115,a
549.6411723914982,186.65534026531424,a
532.8598773532785,208.1995189400251,a
562.3774809097084,221.86978827837947,a
674.1434442738965,215.15956629604887,a
659.9807218013314,225.62741951009855,a
635.6936881436623,263.42803185199176,a
668.8016328719162,265.3474868082879,a
656.089014862695,211.33549232185646,a
680.7193692362513,266.22148120755975,a
702.1844965442644,280.2964080372748,a
637.7878607690079,231.7890584176775,a
680.3757908619315,242.7672120380072,a
624.5809618719887,202.18136499681384,a
627.17506075837,222.51855012478012,a
643.0119804260144,226.32781939058214,a
603.430887113023,250.21934131717865,a
626.668923399932,224.56525309433664,a
588.6181139604615,183.05468285167535,a
604.9066735013337,259.0304460891409,a
665.3696182841782,238.2750185963805,a
674.0793588998076,203.57730525544736,a
667.5760152700071,252.791827279305,a
659.1714285044555,210.36332812702625,a
667.3685289624515,233.72101567515756,a
646.1981584603892,268.8166357811124,a
624.3184376420514,260.39416653864396,a
621.9477481986565,269.2792069736784,a
598.2424967093025,216.33358789910835,a
631.0768908531034,164.4588120913878,a
562.9033479349113,233.73163386390877,a
617.8948767338226,209.65411838990394,a
570.0169662263296,160.5981093721008,a
556.2263150886249,231.4211317159759,a
580.4527266429332,183.55906081602052,a
611.2104068886874,179.12094495149887,a
575.2698577474908,200.71330848339392,a
574.188156249377,202.16540712054103,a
588.3284070819955,206.93483074048402,a
546.4057907981536,219.35950369093257,a
544.7123641819626,237.96366472843744,a
477.50580655951325,207.66457390030757,a
415.5996786960514,212.38519308000588,a
414.8544469733796,193.89312402003685,a
359.830874663834,204.06377025512603,a
322.8409245770703,189.85106209722557,a
332.22114920193144,151.32085448806788,a
312.89021565967505,190.6331221673919,a
299.1236659119574,185.30490775035014,a
354.2672676651405,173.6092728274973,a
308.15811446587196,189.35345387005378,a
325.54276489249906,169.92273209114472,a
382.54286527361637,201.14373087670265,a
389.7050742829227,213.04691192057624,a
465.35955432861766,234.40828508872988,a
457.7890665725053,215.2462725239178,a
425.64263400081495,176.0825690704587,a
440.71156054935295,235.48107580083234,a
454.215815413153,196.2361481651957,a
408.2068333442101,259.79552267228974,a
388.7873296179705,242.3747123905373,a
329.8834065622632,145.90095751833286,a
240.03819946361733,230.37637466763778,a
209.5509420651156,176.15866892993432,a
141.12312802282952,173.96038830555415,a
198.09610390699424,176.24785485230916,a
149.00512650111787,127.38128978346731,a
146.8044369553827,166.97132467334654,a
72.22009549594948,148.5881898081953,a
94.35765341424309,172.30645285397804,a
140.99146599981523,129.0531588960145,a
167.65222849541993,109.16208012716157,a
198.6803113486366,139.66803954941912,a
85.63163026210098,108.00723770109983,a
196.58544436179844,172.13048383285707,a
210.7846739117241,161.15196836783917,a
244.00890262823455,153.54473115008636,a
227.49485687276052,148.2604757088057,a
213.98553249361112,168.33358824569711,a
229.73977221171154,148.48229723236483,a
258.36189449275645,157.13302668486148,a
231.2668922432083,194.10903259238842,a
169.78804644550334,158.06589306764153,a
150.67246881574914,151.15295368241226,a
89.43597106849376,120.60327721980445,a
100.22784234448173,116.15534479536751,a
114.7290037629899,119.0628547062434,a
120.33551199055817,165.304260765386,a
103.48147152948603,130.78845412622695,a
118.97286587299257,158.29075541863875,a
114.92798095676906,139.67297794275578,a
